ID,X,Y,City,1cm,1cmyear,100cm,100cmyear,Date
5236,52,36,浪江,5.05,25.9428,5.55,28.5708,2015-04
5237,52,37,浪江,3.16,16.00896,3.4,17.2704,2015-04
5238,52,38,浪江,2.87,14.48472,1.76,8.65056,2015-04
5242,52,42,浪江,0.87,3.97272,1.63,7.96728,2015-04
5243,52,43,浪江,2.11,10.49016,3.28,16.63968,2015-04
5244,52,44,浪江,3.05,15.4308,3.1,15.6936,2015-04
5134,51,34,浪江,2.92,14.74752,2.73,13.74888,2015-04
5134,51,34,浪江,6.29,32.46024,6.51,33.61656,2015-04
5135,51,35,浪江,4.95,25.4172,3.65,18.5844,2015-04
5137,51,37,浪江,2.07,10.27992,3.32,16.84992,2015-04
5139,51,39,浪江,3.6,18.3216,3.26,16.53456,2015-04
5140,51,40,浪江,3.49,17.74344,2.53,12.69768,2015-04
5142,51,42,浪江,0.84,3.81504,1.59,7.75704,2015-04
5034,50,34,浪江,3.88,19.79328,3.56,18.11136,2015-04
5036,50,36,浪江,7.11,36.77016,6.03,31.09368,2015-04
5037,50,37,浪江,3.84,19.58304,4.52,23.15712,2015-04
5039,50,39,浪江,4.15,21.2124,4.56,23.36736,2015-04
5040,50,40,浪江,3.53,17.95368,3.34,16.95504,2015-04
5041,50,41,浪江,2.85,14.3796,2.73,13.74888,2015-04
5142,51,42,浪江,2.24,11.17344,3.61,18.37416,2015-04
4934,49,34,浪江,4.88,25.04928,3.93,20.05608,2015-04
4935,49,35,浪江,3.32,16.84992,4.03,20.58168,2015-04
4938,49,38,浪江,6.66,34.40496,4.26,21.79056,2015-04
4939,49,39,浪江,3.02,15.27312,3,15.168,2015-04
4940,49,40,浪江,4.57,23.41992,4.21,21.52776,2015-04
4942,49,42,浪江,1.42,6.86352,2.47,12.38232,2015-04
4943,49,43,浪江,3.58,18.21648,3.57,18.16392,2015-04
4946,49,46,浪江,1.27,6.07512,1.5,7.284,2015-04
4834,48,34,浪江,3.4,17.2704,3.57,18.16392,2015-04
4838,48,38,浪江,3.12,15.79872,3.12,15.79872,2015-04
4840,48,40,浪江,3.34,16.95504,2.94,14.85264,2015-04
4843,48,43,浪江,3.17,16.06152,2.79,14.06424,2015-04
4846,48,46,浪江,1.42,6.86352,1.81,8.91336,2015-04
4734,47,34,浪江,3.34,16.95504,3.13,15.85128,2015-04
4735,47,35,浪江,1.73,8.49288,2.63,13.22328,2015-04
4739,47,39,浪江,2.44,12.22464,2.41,12.06696,2015-04
4741,47,41,浪江,5.09,26.15304,5.39,27.72984,2015-04
4742,47,42,浪江,1.77,8.70312,2.88,14.53728,2015-04
4743,47,43,浪江,2.47,12.38232,2.87,14.48472,2015-04
4746,47,46,浪江,1.85,9.1236,1.82,8.96592,2015-04
4747,47,47,浪江,2.17,10.80552,3.06,15.48336,2015-04
4636,46,36,浪江,2.07,10.27992,1.92,9.49152,2015-04
4637,46,37,浪江,1.66,8.12496,1.73,8.49288,2015-04
4639,46,39,浪江,2.47,12.38232,2.36,11.80416,2015-04
4641,46,41,浪江,3.19,16.16664,3.12,15.79872,2015-04
4642,46,42,浪江,3.91,19.95096,3.85,19.6356,2015-04
4643,46,43,浪江,2.14,10.64784,4.32,22.10592,2015-04
4644,46,44,浪江,3.02,15.27312,3.3,16.7448,2015-04
4646,46,46,浪江,3.44,17.48064,3.4,17.2704,2015-04
4647,46,47,浪江,2.88,14.53728,2.57,12.90792,2015-04
4537,45,37,浪江,1.95,9.6492,2.15,10.7004,2015-04
4538,45,38,浪江,2.92,14.74752,2.92,14.74752,2015-04
4539,45,39,浪江,2.56,12.85536,2.35,11.7516,2015-04
4540,45,40,浪江,3.03,15.32568,2.62,13.17072,2015-04
4541,45,41,浪江,4.38,22.42128,4.06,20.73936,2015-04
4543,45,43,浪江,3.75,19.11,3.37,17.11272,2015-04
4544,45,44,浪江,3.69,18.79464,2.82,14.22192,2015-04
4545,45,45,浪江,4.47,22.89432,3.56,18.11136,2015-04
4436,44,36,浪江,1.78,8.75568,1.68,8.23008,2015-04
#N/A,#N/A,#N/A,浪江,×,#VALUE!,×,#VALUE!,2015-04
4440,44,40,浪江,1.85,9.1236,1.83,9.01848,2015-04
4441,44,41,浪江,3.12,15.79872,2.84,14.32704,2015-04
4445,44,45,浪江,4.55,23.3148,5.03,25.83768,2015-04
4446,44,46,浪江,2.29,11.43624,2.66,13.38096,2015-04
4341,43,41,浪江,5.03,25.83768,3.89,19.84584,2015-04
4345,43,45,浪江,3.26,16.53456,4.72,24.20832,2015-04
4347,43,47,浪江,3.11,15.74616,2.47,12.38232,2015-04
4241,42,41,浪江,4.4,22.5264,4.17,21.31752,2015-04
4245,42,45,浪江,3.58,18.21648,3.89,19.84584,2015-04
4246,42,46,浪江,4.14,21.15984,4.75,24.366,2015-04
4247,42,47,浪江,3.57,18.16392,4.37,22.36872,2015-04
4142,41,42,浪江,3.85,19.6356,4.4,22.5264,2015-04
4042,40,42,浪江,6.8,35.1408,8.04,41.65824,2015-04
4044,40,44,浪江,6.8,35.1408,6.3,32.5128,2015-04
3942,39,42,浪江,6.51,33.61656,6.3,32.5128,2015-04
3943,39,43,浪江,7.03,36.34968,5.91,30.46296,2015-04
3843,38,43,浪江,3.69,18.79464,5.45,28.0452,2015-04
3744,37,44,浪江,6.8,35.1408,4.4,22.5264,2015-04
3745,37,45,浪江,5.75,29.622,5.02,25.78512,2015-04
3746,37,46,浪江,3.76,19.16256,4.97,25.52232,2015-04
3646,36,46,浪江,5.48,28.20288,8.32,43.12992,2015-04
3546,35,46,浪江,6.09,31.40904,5.88,30.30528,2015-04
3446,34,46,浪江,2.85,14.3796,3.02,15.27312,2015-04
3346,33,46,浪江,2.89,14.58984,3.4,17.2704,2015-04
3349,33,49,浪江,7.91,40.97496,6.5,33.564,2015-04
3355,33,55,浪江,4.42,22.63152,2.75,13.854,2015-04
3356,33,56,浪江,1.63,7.96728,1.61,7.86216,2015-04
3357,33,57,浪江,1.24,5.91744,1.18,5.60208,2015-04
3358,33,58,浪江,0.71,3.13176,1.14,5.39184,2015-04
3359,33,59,浪江,1.46,7.07376,1.04,4.86624,2015-04
3360,33,60,浪江,0.65,2.8164,0.76,3.39456,2015-04
3361,33,61,浪江,0.92,4.23552,1.02,4.76112,2015-04
3362,33,62,浪江,0.82,3.70992,0.81,3.65736,2015-04
3363,33,63,浪江,1.38,6.65328,1.47,7.12632,2015-04
3364,33,64,浪江,0.68,2.97408,0.64,2.76384,2015-04
3365,33,65,浪江,1.5,7.284,0.65,2.8164,2015-04
3248,32,48,浪江,5.6,28.8336,3.98,20.31888,2015-04
3249,32,49,浪江,7.12,36.82272,6.62,34.19472,2015-04
3254,32,54,浪江,7.26,37.55856,7.31,37.82136,2015-04
3255,32,55,浪江,4.35,22.2636,4.65,23.8404,2015-04
3265,32,65,浪江,0.41,1.55496,0.58,2.44848,2015-04
3149,31,49,浪江,4.38,22.42128,3.4,17.2704,2015-04
3154,31,54,浪江,4.54,23.26224,4.15,21.2124,2015-04
3164,31,64,浪江,1.03,4.81368,0.58,2.44848,2015-04
3165,31,65,浪江,0.74,3.28944,0.74,3.28944,2015-04
3053,30,53,浪江,11.47,59.68632,10.81,56.21736,2015-04
3054,30,54,浪江,8.98,46.59888,7.56,39.13536,2015-04
3063,30,63,浪江,1.31,6.28536,1.16,5.49696,2015-04
2950,29,50,浪江,2.26,11.27856,2.53,12.69768,2015-04
2952,29,52,浪江,5.3,27.2568,5.55,28.5708,2015-04
2953,29,53,浪江,7.68,39.76608,8.57,44.44392,2015-04
#N/A,#N/A,#N/A,浪江,×,#VALUE!,×,#VALUE!,2015-04
2852,28,52,浪江,2.95,14.9052,2.86,14.43216,2015-04
2853,28,53,浪江,3.2,16.2192,3.33,16.90248,2015-04
#N/A,#N/A,#N/A,浪江,×,#VALUE!,×,#VALUE!,2015-04
#N/A,#N/A,#N/A,浪江,,-0.6,,-0.6,2015-04
2753,27,53,浪江,2.64,13.27584,2.45,12.2772,2015-04
2763,27,63,浪江,1.87,9.22872,1.81,8.91336,2015-04
#N/A,#N/A,#N/A,浪江,×,#VALUE!,×,#VALUE!,2015-04
2653,26,53,浪江,2.2,10.9632,2.22,11.06832,2015-04
2663,26,63,浪江,3.38,17.16528,4.43,22.68408,2015-04
2553,25,53,浪江,3.83,19.53048,3.17,16.06152,2015-04
2554,25,54,浪江,1.79,8.80824,1.98,9.80688,2015-04
2555,25,55,浪江,5.2,26.7312,3.75,19.11,2015-04
2563,25,63,浪江,3.6,18.3216,2.53,12.69768,2015-04
2453,24,53,浪江,2.03,10.06968,2.19,10.91064,2015-04
2454,24,54,浪江,2.4,12.0144,1.7,8.3352,2015-04
2455,24,55,浪江,5.43,27.94008,3.9,19.8984,2015-04
2463,24,63,浪江,10.2,53.0112,8.71,45.17976,2015-04
2353,23,53,浪江,5.45,28.0452,4.25,21.738,2015-04
2354,23,54,浪江,2.9,14.6424,2.32,11.59392,2015-04
2363,23,63,浪江,8.68,45.02208,7.33,37.92648,2015-04
2249,22,49,浪江,1.6,7.8096,2.25,11.226,2015-04
2250,22,50,浪江,1.39,6.70584,1.6,7.8096,2015-04
2251,22,51,浪江,2.52,12.64512,1.95,9.6492,2015-04
2252,22,52,浪江,1.87,9.22872,2.39,11.96184,2015-04
2253,22,53,浪江,1.1,5.1816,1.61,7.86216,2015-04
2254,22,54,浪江,11.21,58.31976,3.09,15.64104,2015-04
2263,22,63,浪江,13.66,71.19696,9.56,49.64736,2015-04
2149,21,49,浪江,1.31,6.28536,2.13,10.59528,2015-04
2150,21,50,浪江,2.31,11.54136,1.34,6.44304,2015-04
2151,21,51,浪江,1.47,7.12632,1.38,6.65328,2015-04
2152,21,52,浪江,1.92,9.49152,1.54,7.49424,2015-04
2153,21,53,浪江,1.72,8.44032,1.32,6.33792,2015-04
2154,21,54,浪江,1.43,6.91608,1.49,7.23144,2015-04
2155,21,55,浪江,2.32,11.59392,1.35,6.4956,2015-04
#N/A,#N/A,#N/A,浪江,×,#VALUE!,×,#VALUE!,2015-04
2157,21,57,浪江,1.93,9.54408,3.26,16.53456,2015-04
2158,21,58,浪江,2.85,14.3796,2.75,13.854,2015-04
2159,21,59,浪江,1.42,6.86352,2.23,11.12088,2015-04
2162,21,62,浪江,4.6,23.5776,3.32,16.84992,2015-04
2049,20,49,浪江,1.62,7.91472,1.9,9.3864,2015-04
2050,20,50,浪江,0.61,2.60616,0.74,3.28944,2015-04
2051,20,51,浪江,1.27,6.07512,1.78,8.75568,2015-04
2052,20,52,浪江,0.96,4.44576,1.79,8.80824,2015-04
2053,20,53,浪江,1.55,7.5468,2.03,10.06968,2015-04
2054,20,54,浪江,3.93,20.05608,2.61,13.11816,2015-04
2055,20,55,浪江,3.68,18.74208,1.35,6.4956,2015-04
2056,20,56,浪江,2.31,11.54136,2.64,13.27584,2015-04
2057,20,57,浪江,1.2,5.7072,1.95,9.6492,2015-04
2058,20,58,浪江,2.51,12.59256,1.61,7.86216,2015-04
2059,20,59,浪江,1.2,5.7072,1.26,6.02256,2015-04
2060,20,60,浪江,0.85,3.8676,0.79,3.55224,2015-04
2061,20,61,浪江,3.08,15.58848,2.45,12.2772,2015-04
2062,20,62,浪江,5.94,30.62064,3.16,16.00896,2015-04
2063,20,63,浪江,3.62,18.42672,4.54,23.26224,2015-04
1950,19,50,浪江,1.18,5.60208,1.35,6.4956,2015-04
1951,19,51,浪江,1.86,9.17616,1.26,6.02256,2015-04
1952,19,52,浪江,1.28,6.12768,1.91,9.43896,2015-04
1953,19,53,浪江,1.02,4.76112,1.72,8.44032,2015-04
1954,19,54,浪江,1.45,7.0212,0.88,4.02528,2015-04
1955,19,55,浪江,1.13,5.33928,1.11,5.23416,2015-04
1956,19,56,浪江,1.62,7.91472,1.32,6.33792,2015-04
1957,19,57,浪江,2.16,10.75296,1.88,9.28128,2015-04
1958,19,58,浪江,2.72,13.69632,2.67,13.43352,2015-04
1959,19,59,浪江,2.22,11.06832,2.35,11.7516,2015-04
1960,19,60,浪江,2.5,12.54,1.45,7.0212,2015-04
1961,19,61,浪江,1.65,8.0724,1.5,7.284,2015-04
1962,19,62,浪江,0.98,4.55088,1.14,5.39184,2015-04
1963,19,63,浪江,2.46,12.32976,2.15,10.7004,2015-04
1964,19,64,浪江,13.58,70.77648,11.37,59.16072,2015-04
1965,19,65,浪江,10.79,56.11224,7.58,39.24048,2015-04
1966,19,66,浪江,16.76,87.49056,10.75,55.902,2015-04
1967,19,67,浪江,5.85,30.1476,5.07,26.04792,2015-04
1850,18,50,浪江,1.47,7.12632,2.51,12.59256,2015-04
1851,18,51,浪江,1.68,8.23008,2.05,10.1748,2015-04
1852,18,52,浪江,1.24,5.91744,2.13,10.59528,2015-04
1853,18,53,浪江,1.38,6.65328,1.47,7.12632,2015-04
1854,18,54,浪江,2.36,11.80416,2.4,12.0144,2015-04
1855,18,55,浪江,1.9,9.3864,1.76,8.65056,2015-04
1856,18,56,浪江,1.04,4.86624,0.85,3.8676,2015-04
#N/A,#N/A,#N/A,浪江,1.06,4.97136,1.2,5.7072,2015-04
1858,18,58,浪江,3.34,16.95504,2.94,14.85264,2015-04
1859,18,59,浪江,2.2,10.9632,2.34,11.69904,2015-04
1860,18,60,浪江,0.65,2.8164,0.71,3.13176,2015-04
1861,18,61,浪江,5.65,29.0964,4.3,22.0008,2015-04
1862,18,62,浪江,1.47,7.12632,1.88,9.28128,2015-04
1863,18,63,浪江,2.39,11.96184,2.3,11.4888,2015-04
1751,17,51,浪江,1.06,4.97136,1.2,5.7072,2015-04
1752,17,52,浪江,0.44,1.71264,0.99,4.60344,2015-04
1753,17,53,浪江,0.65,2.8164,0.87,3.97272,2015-04
1754,17,54,浪江,1.44,6.96864,1.48,7.17888,2015-04
1755,17,55,浪江,1.75,8.598,1.98,9.80688,2015-04
1756,17,56,浪江,0.84,3.81504,0.92,4.23552,2015-04
1757,17,57,浪江,1.13,5.33928,1.18,5.60208,2015-04
1758,17,58,浪江,0.86,3.92016,1,4.656,2015-04
1759,17,59,浪江,4.88,25.04928,4.39,22.47384,2015-04
1760,17,60,浪江,4.43,22.68408,4.9,25.1544,2015-04
1761,17,61,浪江,3.05,15.4308,2.77,13.95912,2015-04
1762,17,62,浪江,6.1,31.4616,4.03,20.58168,2015-04
1763,17,63,浪江,2.9,14.6424,2.96,14.95776,2015-04
1651,16,51,浪江,0.41,1.55496,0.71,3.13176,2015-04
1652,16,52,浪江,0.38,1.39728,0.65,2.8164,2015-04
1653,16,53,浪江,0.77,3.44712,0.79,3.55224,2015-04
1654,16,54,浪江,1.56,7.59936,1.61,7.86216,2015-04
1655,16,55,浪江,1.19,5.65464,2.07,10.27992,2015-04
1656,16,56,浪江,1.44,6.96864,1.41,6.81096,2015-04
1657,16,57,浪江,1.44,6.96864,1.65,8.0724,2015-04
1658,16,58,浪江,1.13,5.33928,0.74,3.28944,2015-04
1659,16,59,浪江,1.44,6.96864,0.88,4.02528,2015-04
1660,16,60,浪江,1.08,5.07648,1.11,5.23416,2015-04
1661,16,61,浪江,0.82,3.70992,0.79,3.55224,2015-04
1662,16,62,浪江,2.2,10.9632,2.62,13.17072,2015-04
1663,16,63,浪江,4.89,25.10184,3.51,17.84856,2015-04
1551,15,51,浪江,0.21,0.50376,0.54,2.23824,2015-04
1552,15,52,浪江,0.57,2.39592,0.84,3.81504,2015-04
1553,15,53,浪江,0.64,2.76384,1.02,4.76112,2015-04
1554,15,54,浪江,0.95,4.3932,1.73,8.49288,2015-04
1555,15,55,浪江,1.76,8.65056,1.56,7.59936,2015-04
1556,15,56,浪江,2.36,11.80416,2.37,11.85672,2015-04
1557,15,57,浪江,1.49,7.23144,1.75,8.598,2015-04
1558,15,58,浪江,1.23,5.86488,0.93,4.28808,2015-04
1559,15,59,浪江,0.95,4.3932,0.72,3.18432,2015-04
1560,15,60,浪江,0.64,2.76384,0.61,2.60616,2015-04
1561,15,61,浪江,0.63,2.71128,0.55,2.2908,2015-04
1562,15,62,浪江,0.88,4.02528,0.75,3.342,2015-04
1563,15,63,浪江,4.82,24.73392,4.21,21.52776,2015-04
1451,14,51,浪江,0.24,0.66144,0.31,1.02936,2015-04
1452,14,52,浪江,0.24,0.66144,0.52,2.13312,2015-04
1453,14,53,浪江,0.39,1.44984,0.32,1.08192,2015-04
1454,14,54,浪江,0.77,3.44712,1.03,4.81368,2015-04
1455,14,55,浪江,0.95,4.3932,1.08,5.07648,2015-04
1456,14,56,浪江,0.76,3.39456,1.23,5.86488,2015-04
1457,14,57,浪江,0.91,4.18296,0.97,4.49832,2015-04
1458,14,58,浪江,0.88,4.02528,0.82,3.70992,2015-04
1459,14,59,浪江,1.12,5.28672,1.1,5.1816,2015-04
1460,14,60,浪江,0.76,3.39456,0.52,2.13312,2015-04
1461,14,61,浪江,0.68,2.97408,0.63,2.71128,2015-04
1462,14,62,浪江,0.75,3.342,0.64,2.76384,2015-04
1352,13,52,浪江,0.25,0.714,0.25,0.714,2015-04
1353,13,53,浪江,0.26,0.76656,0.34,1.18704,2015-04
1354,13,54,浪江,0.56,2.34336,0.77,3.44712,2015-04
1355,13,55,浪江,0.37,1.34472,0.66,2.86896,2015-04
1356,13,56,浪江,0.74,3.28944,1.5,7.284,2015-04
1357,13,57,浪江,1.19,5.65464,1.2,5.7072,2015-04
1358,13,58,浪江,1.67,8.17752,2.18,10.85808,2015-04
1359,13,59,浪江,1.81,8.91336,2.28,11.38368,2015-04
1360,13,60,浪江,0.54,2.23824,0.67,2.92152,2015-04
1361,13,61,浪江,0.44,1.71264,0.46,1.81776,2015-04
1362,13,62,浪江,0.72,3.18432,0.61,2.60616,2015-04
1252,12,52,浪江,0.27,0.81912,0.31,1.02936,2015-04
1253,12,53,浪江,0.28,0.87168,0.4,1.5024,2015-04
1254,12,54,浪江,0.18,0.34608,0.32,1.08192,2015-04
1255,12,55,浪江,0.28,0.87168,0.36,1.29216,2015-04
1256,12,56,浪江,1.04,4.86624,1.45,7.0212,2015-04
1257,12,57,浪江,1.3,6.2328,1.5,7.284,2015-04
1258,12,58,浪江,1.13,5.33928,1.72,8.44032,2015-04
1259,12,59,浪江,2.59,13.01304,1.57,7.65192,2015-04
1260,12,60,浪江,0.9,4.1304,0.99,4.60344,2015-04
1261,12,61,浪江,0.71,3.13176,1.18,5.60208,2015-04
1262,12,62,浪江,4.13,21.10728,4.47,22.89432,2015-04
1153,11,53,浪江,0.26,0.76656,0.38,1.39728,2015-04
1154,11,54,浪江,0.25,0.714,0.29,0.92424,2015-04
1155,11,55,浪江,0.27,0.81912,0.3,0.9768,2015-04
1156,11,56,浪江,0.53,2.18568,0.47,1.87032,2015-04
1157,11,57,浪江,0.6,2.5536,0.7,3.0792,2015-04
1158,11,58,浪江,1.21,5.75976,1.35,6.4956,2015-04
1159,11,59,浪江,1.04,4.86624,1.08,5.07648,2015-04
1160,11,60,浪江,1.08,5.07648,2.23,11.12088,2015-04
1161,11,61,浪江,1.51,7.33656,2.78,14.01168,2015-04
1054,10,54,浪江,0.27,0.81912,0.26,0.76656,2015-04
1055,10,55,浪江,0.21,0.50376,0.25,0.714,2015-04
1056,10,56,浪江,0.13,0.08328,0.18,0.34608,2015-04
1057,10,57,浪江,0.35,1.2396,0.24,0.66144,2015-04
1058,10,58,浪江,0.52,2.13312,0.53,2.18568,2015-04
1059,10,59,浪江,1.88,9.28128,1.62,7.91472,2015-04
1060,10,60,浪江,89,467.184,1.12,5.28672,2015-04
1060,10,60,浪江,0.89,4.07784,1.12,5.28672,2015-04
0954,09,54,浪江,0.16,0.24096,0.2,0.4512,2015-04
0955,09,55,浪江,0.21,0.50376,0.18,0.34608,2015-04
0956,09,56,浪江,0.19,0.39864,0.16,0.24096,2015-04
0957,09,57,浪江,0.2,0.4512,0.25,0.714,2015-04
0958,09,58,浪江,0.23,0.60888,0.19,0.39864,2015-04
0959,09,59,浪江,0.31,1.02936,0.27,0.81912,2015-04
0960,09,60,浪江,0.92,4.23552,0.63,2.71128,2015-04
0853,08,53,浪江,0.25,0.714,0.22,0.55632,2015-04
0851,08,51,浪江,0.21,0.50376,0.27,0.81912,2015-04
0855,08,55,浪江,0.22,0.55632,0.26,0.76656,2015-04
0856,08,56,浪江,0.33,1.13448,0.44,1.71264,2015-04
0857,08,57,浪江,0.21,0.50376,0.18,0.34608,2015-04
0858,08,58,浪江,0.15,0.1884,0.15,0.1884,2015-04
0859,08,59,浪江,0.13,0.08328,0.16,0.24096,2015-04
0860,08,60,浪江,0.44,1.71264,0.54,2.23824,2015-04
0753,07,53,浪江,0.18,0.34608,0.21,0.50376,2015-04
0754,07,54,浪江,0.15,0.1884,0.24,0.66144,2015-04
0755,07,55,浪江,0.18,0.34608,0.2,0.4512,2015-04
0756,07,56,浪江,0.25,0.714,0.27,0.81912,2015-04
0757,07,57,浪江,0.17,0.29352,0.2,0.4512,2015-04
0758,07,58,浪江,0.3,0.9768,0.26,0.76656,2015-04
0759,07,59,浪江,0.11,-0.02184,0.17,0.29352,2015-04
0653,06,53,浪江,0.28,0.87168,0.23,0.60888,2015-04
0654,06,54,浪江,0.21,0.50376,0.2,0.4512,2015-04
0655,06,55,浪江,0.2,0.4512,0.25,0.714,2015-04
0656,06,56,浪江,0.2,0.4512,0.2,0.4512,2015-04
0657,06,57,浪江,0.2,0.4512,0.2,0.4512,2015-04
0658,06,58,浪江,0.15,0.1884,0.16,0.24096,2015-04
0659,06,59,浪江,0.15,0.1884,0.19,0.39864,2015-04
#N/A,#N/A,#N/A,浪江,0.16,0.24096,0.16,0.24096,2015-04
0553,05,53,浪江,0.25,0.714,0.18,0.34608,2015-04
0554,05,54,浪江,0.18,0.34608,0.2,0.4512,2015-04
0555,05,55,浪江,0.19,0.39864,0.22,0.55632,2015-04
0556,05,56,浪江,0.19,0.39864,0.24,0.66144,2015-04
0557,05,57,浪江,0.14,0.13584,0.15,0.1884,2015-04
0558,05,58,浪江,0.16,0.24096,0.17,0.29352,2015-04
0559,05,59,浪江,0.1,-0.0744,0.18,0.34608,2015-04
0560,05,60,浪江,0.18,0.34608,0.25,0.714,2015-04
0561,05,61,浪江,0.16,0.24096,0.19,0.39864,2015-04
0453,04,53,浪江,0.17,0.29352,0.18,0.34608,2015-04
0454,04,54,浪江,0.15,0.1884,0.15,0.1884,2015-04
0455,04,55,浪江,0.16,0.24096,0.26,0.76656,2015-04
0456,04,56,浪江,0.2,0.4512,0.16,0.24096,2015-04
0457,04,57,浪江,0.16,0.24096,0.14,0.13584,2015-04
0458,04,58,浪江,0.19,0.39864,0.2,0.4512,2015-04
0459,04,59,浪江,0.12,0.03072,0.18,0.34608,2015-04
0460,04,60,浪江,0.11,-0.02184,0.09,-0.12696,2015-04
0461,04,61,浪江,0.15,0.1884,0.11,-0.02184,2015-04
0462,04,62,浪江,0.17,0.29352,0.11,-0.02184,2015-04
0463,04,63,浪江,0.15,0.1884,0.17,0.29352,2015-04
0353,03,53,浪江,0.16,0.24096,0.17,0.29352,2015-04
0354,03,54,浪江,0.26,0.76656,0.34,1.18704,2015-04
0355,03,55,浪江,0.29,0.92424,0.29,0.92424,2015-04
0356,03,56,浪江,0.24,0.66144,0.16,0.24096,2015-04
0357,03,57,浪江,0.15,0.1884,0.13,0.08328,2015-04
0358,03,58,浪江,0.16,0.24096,0.18,0.34608,2015-04
0359,03,59,浪江,0.11,-0.02184,0.11,-0.02184,2015-04
0360,03,60,浪江,0.13,0.08328,0.11,-0.02184,2015-04
0361,03,61,浪江,0.11,-0.02184,0.15,0.1884,2015-04
0362,03,62,浪江,0.09,-0.12696,0.12,0.03072,2015-04
0363,03,63,浪江,0.15,0.1884,0.18,0.34608,2015-04
0256,02,56,浪江,0.19,0.39864,0.1,-0.0744,2015-04
0257,02,57,浪江,0.16,0.24096,0.12,0.03072,2015-04
0259,02,59,浪江,0.18,0.34608,0.24,0.66144,2015-04
0259,02,59,浪江,0.18,0.34608,0.12,0.03072,2015-04
0260,02,60,浪江,0.12,0.03072,0.13,0.08328,2015-04
