ID, Y, X, City, 1cm, 1cmyear, 100cm, 100cmyear, Date
1349,13,49,小高,0.18,0.34608,0.22,0.55632,2019-04
1350,13,50,小高,0.15,0.1884,0.37,1.34472,2019-04
1351,13,51,小高,0.18,0.34608,0.18,0.34608,2019-04
1402,14,02,鹿島,0.09,-0.12696,0.15,0.1884,2019-04
1403,14,03,鹿島,0.11,-0.02184,0.13,0.08328,2019-04
1404,14,04,鹿島,0.12,0.03072,0.1,-0.0744,2019-04
1405,14,05,鹿島,0.13,0.08328,0.15,0.1884,2019-04
1406,14,06,鹿島,0.21,0.50376,0.17,0.29352,2019-04
1407,14,07,鹿島,0.19,0.39864,0.2,0.4512,2019-04
1408,14,08,鹿島,0.17,0.29352,0.17,0.29352,2019-04
1409,14,09,鹿島,0.1,-0.0744,0.16,0.24096,2019-04
1410,14,10,鹿島,0.14,0.13584,0.1,-0.0744,2019-04
1411,14,11,鹿島,0.15,0.1884,0.13,0.08328,2019-04
1412,14,12,鹿島,0.1,-0.0744,0.1,-0.0744,2019-04
1413,14,13,鹿島,0.17,0.29352,0.14,0.13584,2019-04
1414,14,14,鹿島,0.2,0.4512,0.14,0.13584,2019-04
1415,14,15,原町,0.09,-0.12696,0.14,0.13584,2019-04
1416,14,16,原町,0.29,0.92424,0.15,0.1884,2019-04
1417,14,17,原町,0.18,0.34608,0.17,0.29352,2019-04
1418,14,18,原町,0.13,0.08328,0.13,0.08328,2019-04
1419,14,19,原町,0.08,-0.17952,0.14,0.13584,2019-04
1420,14,20,原町,0.13,0.08328,0.13,0.08328,2019-04
1421,14,21,原町,0.18,0.34608,0.16,0.24096,2019-04
1422,14,22,原町,0.17,0.29352,0.13,0.08328,2019-04
1423,14,23,原町,0.16,0.24096,0.14,0.13584,2019-04
1424,14,24,原町,0.17,0.29352,0.17,0.29352,2019-04
1425,14,25,原町,0.2,0.4512,0.12,0.03072,2019-04
1426,14,26,原町,0.21,0.50376,0.15,0.1884,2019-04
1427,14,27,原町,0.15,0.1884,0.1,-0.0744,2019-04
1428,14,28,原町,0.13,0.08328,0.17,0.29352,2019-04
1429,14,29,原町,0.16,0.24096,0.13,0.08328,2019-04
1430,14,30,原町,0.15,0.1884,0.14,0.13584,2019-04
1431,14,31,原町,0.14,0.13584,0.13,0.08328,2019-04
1432,14,32,原町,0.13,0.08328,0.13,0.08328,2019-04
1433,14,33,原町,0.1,0.13,0.13,0.08328,2019-04
1434,14,34,原町,0.14,0.13584,0.14,0.13584,2019-04
1435,14,35,原町,0.14,0.13584,0.15,0.1884,2019-04
1436,14,36,原町,0.17,0.29352,0.16,0.24096,2019-04
1437,14,37,原町,0.17,0.29352,0.22,0.55632,2019-04
1438,14,38,小高,0.16,0.24096,0.15,0.1884,2019-04
1439,14,39,小高,0.16,0.24096,0.16,0.24096,2019-04
1440,14,40,小高,0.17,0.29352,0.13,0.08328,2019-04
1441,14,41,小高,0.11,-0.02184,0.2,0.4512,2019-04
1442,14,42,小高,0.18,0.34608,0.18,0.34608,2019-04
1443,14,43,小高,0.15,0.1884,0.1,-0.0744,2019-04
1444,14,44,小高,0.18,0.34608,0.18,0.34608,2019-04
1445,14,45,小高,0.17,0.29352,0.17,0.29352,2019-04
1446,14,46,小高,0.2,0.4512,0.2,0.4512,2019-04
1449,14,49,小高,0.1,-0.0744,0.23,0.60888,2019-04
1450,14,50,小高,0.24,0.66144,0.21,0.50376,2019-04
1451,14,51,小高,0.72,3.18432,1.1,5.1816,2019-04
1502,15,02,鹿島,0.13,0.08328,0.13,0.08328,2019-04
1503,15,03,鹿島,0.15,0.1884,0.12,0.03072,2019-04
1504,15,04,鹿島,0.18,0.34608,0.14,0.13584,2019-04
1505,15,05,鹿島,0.19,0.39864,0.14,0.13584,2019-04
1506,15,06,鹿島,0.11,-0.02184,0.15,0.1884,2019-04
1507,15,07,鹿島,0.15,0.1884,0.09,-0.12696,2019-04
1508,15,08,鹿島,0.14,0.13584,0.15,0.1884,2019-04
1509,15,09,鹿島,0.09,-0.12696,0.13,0.08328,2019-04
1510,15,10,鹿島,0.2,0.4512,0.16,0.24096,2019-04
1511,15,11,鹿島,0.08,-0.17952,0.17,0.29352,2019-04
1512,15,12,鹿島,0.25,0.714,0.19,0.39864,2019-04
1513,15,13,鹿島,0.12,0.03072,0.14,0.13584,2019-04
1514,15,14,鹿島,0.13,0.08328,0.14,0.13584,2019-04
1515,15,15,原町,0.12,0.03072,0.13,0.08328,2019-04
1516,15,16,原町,0.12,0.03072,0.13,0.08328,2019-04
1517,15,17,原町,0.13,0.08328,0.17,0.29352,2019-04
1518,15,18,原町,0.18,0.34608,0.15,0.1884,2019-04
1519,15,19,原町,0.14,0.13584,0.18,0.34608,2019-04
1520,15,20,原町,0.12,0.03072,0.13,0.08328,2019-04
1521,15,21,原町,0.14,0.13584,0.14,0.13584,2019-04
1522,15,22,原町,0.16,0.24096,0.13,0.08328,2019-04
1523,15,23,原町,0.14,0.13584,0.11,-0.02184,2019-04
1524,15,24,原町,0.16,0.24096,0.12,0.03072,2019-04
1525,15,25,原町,0.14,0.13584,0.14,0.13584,2019-04
1526,15,26,原町,0.11,-0.02184,0.13,0.08328,2019-04
1527,15,27,原町,0.18,0.34608,0.13,0.08328,2019-04
1528,15,28,原町,0.26,0.76656,0.2,0.4512,2019-04
1529,15,29,原町,0.14,0.13584,0.14,0.13584,2019-04
1530,15,30,原町,0.14,0.13584,0.23,0.60888,2019-04
1531,15,31,原町,0.12,0.03072,0.13,0.08328,2019-04
1532,15,32,原町,0.16,0.24096,0.16,0.24096,2019-04
1533,15,33,原町,0.2,0.4512,0.17,0.29352,2019-04
1534,15,34,原町,0.15,0.1884,0.23,0.60888,2019-04
1535,15,35,原町,0.31,1.02936,0.23,0.60888,2019-04
1536,15,36,原町,0.17,0.29352,0.21,0.50376,2019-04
1537,15,37,原町,0.14,0.13584,0.17,0.29352,2019-04
1538,15,38,小高,0.18,0.34608,0.22,0.55632,2019-04
1539,15,39,小高,0.18,0.34608,0.2,0.4512,2019-04
1540,15,40,小高,0.1,-0.0744,0.1,-0.0744,2019-04
1541,15,41,小高,0.14,0.13584,0.19,0.39864,2019-04
1542,15,42,小高,0.18,0.34608,0.16,0.24096,2019-04
1543,15,43,小高,0.1,-0.0744,0.13,0.08328,2019-04
1544,15,44,小高,0.2,0.4512,0.2,0.4512,2019-04
1545,15,45,小高,0.2,0.4512,0.17,0.29352,2019-04
1546,15,46,小高,0.2,0.4512,0.31,1.02936,2019-04
1549,15,49,小高,0.14,0.13584,0.15,0.1884,2019-04
1550,15,50,小高,0.51,2.08056,0.48,1.92288,2019-04
1601,16,01,鹿島,0.17,0.29352,0.16,0.24096,2019-04
1602,16,02,鹿島,0.14,0.13584,0.15,0.1884,2019-04
1603,16,03,鹿島,0.21,0.50376,0.16,0.24096,2019-04
1604,16,04,鹿島,0.06,-0.28464,0.08,-0.17952,2019-04
1605,16,05,鹿島,0.12,0.03072,0.19,0.39864,2019-04
1606,16,06,鹿島,0.16,0.24096,0.14,0.13584,2019-04
1607,16,07,鹿島,0.11,-0.02184,0.19,0.39864,2019-04
1608,16,08,鹿島,0.13,0.08328,0.14,0.13584,2019-04
1609,16,09,鹿島,0.15,0.1884,0.17,0.29352,2019-04
1610,16,10,鹿島,0.13,0.08328,0.14,0.13584,2019-04
1611,16,11,鹿島,0.13,0.08328,0.11,-0.02184,2019-04
1612,16,12,鹿島,0.22,0.55632,0.19,0.39864,2019-04
1613,16,13,鹿島,0.17,0.29352,0.18,0.34608,2019-04
1614,16,14,鹿島,0.16,0.24096,0.18,0.34608,2019-04
1615,16,15,原町,0.19,0.39864,0.13,0.08328,2019-04
1618,16,18,原町,0.18,0.34608,0.15,0.1884,2019-04
1619,16,19,原町,0.12,0.03072,0.16,0.24096,2019-04
1620,16,20,原町,0.17,0.29352,0.14,0.13584,2019-04
1621,16,21,原町,0.26,0.76656,0.19,0.39864,2019-04
1622,16,22,原町,0.1,-0.0744,0.08,-0.17952,2019-04
1623,16,23,原町,0.22,0.55632,0.18,0.34608,2019-04
1624,16,24,原町,0.16,0.24096,0.15,0.1884,2019-04
1625,16,25,原町,0.17,0.29352,0.2,0.4512,2019-04
1626,16,26,原町,0.11,-0.02184,0.15,0.1884,2019-04
1627,16,27,原町,0.16,0.24096,0.14,0.13584,2019-04
1628,16,28,原町,0.16,0.24096,0.18,0.34608,2019-04
1629,16,29,原町,0.19,0.39864,0.13,0.08328,2019-04
1630,16,30,原町,0.13,0.08328,0.16,0.24096,2019-04
1631,16,31,原町,0.13,0.08328,0.14,0.13584,2019-04
1632,16,32,原町,0.18,0.51,0.16,0.24096,2019-04
1633,16,33,原町,0.28,0.87168,0.13,0.08328,2019-04
1634,16,34,原町,0.16,0.24096,0.18,0.34608,2019-04
1635,16,35,原町,0.16,0.24096,0.14,0.13584,2019-04
1637,16,37,原町,0.16,0.24096,0.13,0.08328,2019-04
1638,16,38,小高,0.16,0.24096,0.16,0.24096,2019-04
1639,16,39,小高,0.17,0.29352,0.18,0.34608,2019-04
1640,16,40,小高,0.21,0.50376,0.21,0.50376,2019-04
1641,16,41,小高,0.13,0.08328,0.15,0.1884,2019-04
1642,16,42,小高,0.16,0.24096,0.19,0.39864,2019-04
1643,16,43,小高,0.22,0.55632,0.23,0.60888,2019-04
1644,16,44,小高,0.34,1.18704,0.4,1.5024,2019-04
1645,16,45,小高,0.25,0.714,0.24,0.66144,2019-04
1646,16,46,小高,0.85,3.8676,0.58,2.44848,2019-04
1649,16,49,小高,0.35,1.2396,0.52,2.13312,2019-04
1650,16,50,小高,0.42,1.60752,0.56,2.34336,2019-04
1701,17,01,鹿島,0.1,-0.0744,0.08,-0.17952,2019-04
1702,17,02,鹿島,0.11,-0.02184,0.1,-0.0744,2019-04
1703,17,03,鹿島,0.11,-0.02184,0.12,0.03072,2019-04
1704,17,04,鹿島,0.1,-0.0744,0.12,0.03072,2019-04
1705,17,05,鹿島,0.12,0.03072,0.12,0.03072,2019-04
1706,17,06,鹿島,0.1,-0.0744,0.18,0.34608,2019-04
1707,17,07,鹿島,0.18,0.34608,0.18,0.34608,2019-04
1708,17,08,鹿島,0.1,-0.0744,0.15,0.1884,2019-04
1709,17,09,鹿島,0.14,0.13584,0.12,0.03072,2019-04
1710,17,10,鹿島,0.1,-0.0744,0.12,0.03072,2019-04
1711,17,11,鹿島,0.14,0.13584,0.15,0.1884,2019-04
1712,17,12,鹿島,0.17,0.29352,0.18,0.34608,2019-04
1713,17,13,鹿島,0.16,0.24096,0.18,0.34608,2019-04
1714,17,14,鹿島,0.13,0.08328,0.15,0.1884,2019-04
1715,17,15,原町,0.19,0.39864,0.18,0.34608,2019-04
1717,17,17,原町,0.12,0.03072,0.17,0.29352,2019-04
1718,17,18,原町,0.14,0.13584,0.16,0.24096,2019-04
1719,17,19,原町,0.16,0.24096,0.15,0.1884,2019-04
1720,17,20,原町,0.13,0.08328,0.18,0.34608,2019-04
1721,17,21,原町,0.2,0.4512,0.14,0.13584,2019-04
1722,17,22,原町,0.16,0.24096,0.1,-0.0744,2019-04
1723,17,23,原町,0.12,0.03072,0.1,-0.0744,2019-04
1724,17,24,原町,0.28,0.87168,0.14,0.13584,2019-04
1725,17,25,原町,0.15,0.1884,0.14,0.13584,2019-04
1726,17,26,原町,0.13,0.08328,0.13,0.08328,2019-04
1727,17,27,原町,0.14,0.13584,0.16,0.24096,2019-04
1728,17,28,原町,0.16,0.24096,0.14,0.13584,2019-04
1729,17,29,原町,0.15,0.1884,0.13,0.08328,2019-04
1730,17,30,原町,0.14,0.13584,0.18,0.34608,2019-04
1731,17,31,原町,0.13,0.08328,0.16,0.24096,2019-04
1732,17,32,原町,0.13,0.08328,0.13,0.08328,2019-04
1733,17,33,原町,0.12,0.03072,0.19,0.39864,2019-04
1734,17,34,原町,0.38,1.39728,0.21,0.50376,2019-04
1735,17,35,原町,0.24,0.66144,0.27,0.81912,2019-04
1737,17,37,原町,0.29,0.92424,0.22,0.55632,2019-04
1738,17,38,小高,0.2,0.4512,0.17,0.29352,2019-04
1739,17,39,小高,0.47,1.87032,0.34,1.18704,2019-04
1740,17,40,小高,0.21,0.50376,0.22,0.55632,2019-04
1741,17,41,小高,0.45,1.7652,0.3,0.9768,2019-04
1742,17,42,小高,0.16,0.24096,0.25,0.714,2019-04
1743,17,43,小高,0.2,0.4512,0.3,0.9768,2019-04
1744,17,44,小高,0.24,0.66144,0.55,2.2908,2019-04
1745,17,45,小高,0.19,0.39864,0.38,1.39728,2019-04
1746,17,46,小高,0.25,0.714,0.27,0.81912,2019-04
1747,17,47,小高,0.32,1.08192,0.54,2.23824,2019-04
1748,17,48,小高,0.81,3.65736,0.72,3.18432,2019-04
1749,17,49,小高,0.22,0.55632,0.19,0.39864,2019-04
1801,18,01,鹿島,0.1,-0.0744,0.1,-0.0744,2019-04
1802,18,02,鹿島,0.21,0.50376,0.13,0.08328,2019-04
1803,18,03,鹿島,0.18,0.34608,0.17,0.29352,2019-04
1804,18,04,鹿島,0.18,0.34608,0.18,0.34608,2019-04
1805,18,05,鹿島,0.13,0.08328,0.11,-0.02184,2019-04
1806,18,06,鹿島,0.16,0.24096,0.13,0.08328,2019-04
1807,18,07,鹿島,0.14,0.13584,0.21,0.50376,2019-04
1808,18,08,鹿島,0.21,0.50376,0.12,0.03072,2019-04
1809,18,09,鹿島,0.14,0.13584,0.15,0.1884,2019-04
1810,18,10,鹿島,0.12,0.03072,0.13,0.08328,2019-04
1811,18,11,鹿島,0.12,0.03072,0.17,0.29352,2019-04
1812,18,12,鹿島,0.16,0.24096,0.11,-0.02184,2019-04
1813,18,13,鹿島,0.12,0.03072,0.13,0.08328,2019-04
1814,18,14,鹿島,0.17,0.29352,0.21,0.50376,2019-04
1815,18,15,原町,0.12,0.03072,0.15,0.1884,2019-04
1816,18,16,原町,0.13,0.08328,0.14,0.13584,2019-04
1817,18,17,原町,0.14,0.13584,0.17,0.29352,2019-04
1818,18,18,原町,0.12,0.03072,0.14,0.13584,2019-04
1819,18,19,原町,0.25,0.714,0.24,0.66144,2019-04
1820,18,20,原町,0.14,0.13584,0.14,0.13584,2019-04
1821,18,21,原町,0.16,0.24096,0.14,0.13584,2019-04
1822,18,22,原町,0.17,0.29352,0.2,0.4512,2019-04
1823,18,23,原町,0.18,0.34608,0.11,-0.02184,2019-04
1824,18,24,原町,0.1,-0.0744,0.12,0.03072,2019-04
1825,18,25,原町,0.24,0.66144,0.11,-0.02184,2019-04
1826,18,26,原町,0.18,0.34608,0.18,0.34608,2019-04
1827,18,27,原町,0.17,0.29352,0.11,-0.02184,2019-04
1828,18,28,原町,0.15,0.1884,0.19,0.39864,2019-04
1829,18,29,原町,0.2,0.4512,0.14,0.13584,2019-04
1830,18,30,原町,0.15,0.1884,0.15,0.1884,2019-04
1831,18,31,原町,0.15,0.1884,0.28,0.87168,2019-04
1832,18,32,原町,0.18,0.34608,0.15,0.1884,2019-04
1833,18,33,原町,0.19,0.39864,0.28,0.87168,2019-04
1834,18,34,原町,0.23,0.60888,0.16,0.24096,2019-04
1835,18,35,原町,0.16,0.24096,0.21,0.50376,2019-04
1836,18,36,原町,0.22,0.55632,0.24,0.66144,2019-04
1837,18,37,原町,0.14,0.13584,0.2,0.4512,2019-04
1838,18,38,小高,0.2,0.4512,0.2,0.4512,2019-04
1839,18,39,小高,0.19,0.39864,0.24,0.66144,2019-04
1840,18,40,小高,0.21,0.50376,0.28,0.87168,2019-04
1841,18,41,小高,0.21,0.50376,0.22,0.55632,2019-04
1842,18,42,小高,0.19,0.39864,0.27,0.81912,2019-04
1843,18,43,小高,0.39,1.44984,0.29,0.92424,2019-04
1844,18,44,小高,0.38,1.39728,0.42,1.60752,2019-04
1845,18,45,小高,0.16,0.24096,0.19,0.39864,2019-04
1846,18,46,小高,0.14,0.13584,0.26,0.76656,2019-04
1847,18,47,小高,0.18,0.34608,0.21,0.50376,2019-04
1848,18,48,小高,0.86,3.92016,1.17,5.54952,2019-04
1849,18,49,小高,0.49,1.97544,0.55,2.2908,2019-04
1901,19,01,鹿島,0.12,0.03072,0.12,0.03072,2019-04
1902,19,02,鹿島,0.12,0.03072,0.13,0.08328,2019-04
1903,19,03,鹿島,0.21,0.50376,0.19,0.39864,2019-04
1904,19,04,鹿島,0.1,-0.0744,0.1,-0.0744,2019-04
1905,19,05,鹿島,0.14,0.13584,0.16,0.24096,2019-04
1906,19,06,鹿島,0.16,0.24096,0.19,0.39864,2019-04
1907,19,07,鹿島,0.1,-0.0744,0.12,0.03072,2019-04
1908,19,08,鹿島,0.09,-0.12696,0.14,0.13584,2019-04
1909,19,09,鹿島,0.13,0.08328,0.13,0.08328,2019-04
1910,19,10,鹿島,0.15,0.1884,0.14,0.13584,2019-04
1911,19,11,鹿島,0.11,-0.02184,0.2,0.4512,2019-04
1912,19,12,鹿島,0.43,1.66008,0.23,0.60888,2019-04
1913,19,13,鹿島,0.11,-0.02184,0.11,-0.02184,2019-04
1914,19,14,鹿島,0.17,0.29352,0.17,0.29352,2019-04
1915,19,15,原町,0.12,0.03072,0.16,0.24096,2019-04
1916,19,16,原町,0.24,0.66144,0.19,0.39864,2019-04
1917,19,17,原町,0.2,0.4512,0.18,0.34608,2019-04
1918,19,18,原町,0.12,0.03072,0.11,-0.02184,2019-04
1919,19,19,原町,0.1,-0.0744,0.15,0.1884,2019-04
1920,19,20,原町,0.16,0.24096,0.19,0.39864,2019-04
1921,19,21,原町,0.14,0.13584,0.2,0.4512,2019-04
1922,19,22,原町,0.11,-0.02184,0.18,0.34608,2019-04
1923,19,23,原町,0.22,0.55632,0.14,0.13584,2019-04
1924,19,24,原町,0.17,0.29352,0.16,0.24096,2019-04
1925,19,25,原町,0.17,0.29352,0.16,0.24096,2019-04
1926,19,26,原町,0.15,0.1884,0.1,-0.0744,2019-04
1927,19,27,原町,0.12,0.03072,0.16,0.24096,2019-04
1928,19,28,原町,0.16,0.24096,0.12,0.03072,2019-04
1929,19,29,原町,0.15,0.1884,0.14,0.13584,2019-04
1930,19,30,原町,0.14,0.13584,0.18,0.34608,2019-04
1931,19,31,原町,0.14,0.13584,0.16,0.24096,2019-04
1932,19,32,原町,0.19,0.39864,0.21,0.50376,2019-04
1933,19,33,原町,0.18,0.34608,0.16,0.24096,2019-04
1934,19,34,原町,0.26,0.76656,0.23,0.60888,2019-04
1936,19,36,原町,0.15,0.1884,0.23,0.60888,2019-04
1937,19,37,原町,0.24,0.66144,0.33,1.13448,2019-04
1938,19,38,小高,0.13,0.08328,0.08,-0.17952,2019-04
1939,19,39,小高,0.2,0.4512,0.22,0.55632,2019-04
1940,19,40,小高,0.16,0.24096,0.15,0.1884,2019-04
1941,19,41,小高,0.27,0.81912,0.23,0.60888,2019-04
1942,19,42,小高,0.36,1.29216,0.18,0.34608,2019-04
1943,19,43,小高,0.21,0.50376,0.34,1.18704,2019-04
1944,19,44,小高,0.27,0.81912,0.3,0.9768,2019-04
1945,19,45,小高,0.21,0.50376,0.33,1.13448,2019-04
1946,19,46,小高,0.23,0.60888,0.21,0.50376,2019-04
1947,19,47,小高,0.2,0.4512,0.27,0.81912,2019-04
1948,19,48,小高,0.18,0.34608,0.25,0.714,2019-04
1949,19,49,小高,0.22,0.55632,0.35,1.2396,2019-04
2001,20,01,鹿島,0.09,-0.12696,0.13,0.08328,2019-04
2002,20,02,鹿島,0.12,0.03072,0.14,0.13584,2019-04
2003,20,03,鹿島,0.15,0.1884,0.13,0.08328,2019-04
2004,20,04,鹿島,0.16,0.24096,0.16,0.24096,2019-04
2005,20,05,鹿島,0.15,0.1884,0.09,-0.12696,2019-04
2006,20,06,鹿島,0.23,0.60888,0.19,0.39864,2019-04
2007,20,07,鹿島,0.1,-0.0744,0.17,0.29352,2019-04
2008,20,08,鹿島,0.13,0.08328,0.18,0.34608,2019-04
2009,20,09,鹿島,0.18,0.34608,0.17,0.29352,2019-04
2010,20,10,鹿島,0.13,0.08328,0.16,0.24096,2019-04
2011,20,11,鹿島,0.14,0.13584,0.14,0.13584,2019-04
2012,20,12,鹿島,0.14,0.13584,0.16,0.24096,2019-04
2013,20,13,鹿島,0.15,0.1884,0.16,0.24096,2019-04
2014,20,14,鹿島,0.17,0.29352,0.2,0.4512,2019-04
2015,20,15,原町,0.15,0.1884,0.15,0.1884,2019-04
2016,20,16,原町,0.12,0.03072,0.17,0.29352,2019-04
2017,20,17,原町,0.16,0.24096,0.14,0.13584,2019-04
2018,20,18,原町,0.16,0.24096,0.16,0.24096,2019-04
2019,20,19,原町,0.1,-0.0744,0.16,0.24096,2019-04
2020,20,20,原町,0.2,0.4512,0.22,0.55632,2019-04
2021,20,21,原町,0.17,0.29352,0.16,0.24096,2019-04
2022,20,22,原町,0.19,0.39864,0.23,0.60888,2019-04
2023,20,23,原町,0.17,0.29352,0.19,0.39864,2019-04
2024,20,24,原町,0.2,0.4512,0.18,0.34608,2019-04
2025,20,25,原町,0.17,0.29352,0.16,0.24096,2019-04
2026,20,26,原町,0.12,0.03072,0.11,-0.02184,2019-04
2027,20,27,原町,0.13,0.08328,0.21,0.50376,2019-04
2028,20,28,原町,0.16,0.24096,0.15,0.1884,2019-04
2029,20,29,原町,0.15,0.1884,0.11,-0.02184,2019-04
2030,20,30,原町,0.19,0.39864,0.15,0.1884,2019-04
2031,20,31,原町,0.17,0.29352,0.15,0.1884,2019-04
2032,20,32,原町,0.27,0.81912,0.32,1.08192,2019-04
2033,20,33,原町,0.14,0.13584,0.17,0.29352,2019-04
2034,20,34,原町,0.52,2.13312,0.3,0.9768,2019-04
2035,20,35,原町,0.19,0.39864,0.22,0.55632,2019-04
2036,20,36,原町,0.18,0.34608,0.19,0.39864,2019-04
2037,20,37,原町,0.21,0.50376,0.14,0.13584,2019-04
2038,20,38,小高,0.14,0.13584,0.18,0.34608,2019-04
2039,20,39,小高,0.18,0.34608,0.21,0.50376,2019-04
2040,20,40,小高,0.3,0.9768,0.25,0.714,2019-04
2041,20,41,小高,0.27,0.81912,0.4,1.5024,2019-04
2042,20,42,小高,0.52,2.13312,0.44,1.71264,2019-04
2043,20,43,小高,0.72,3.18432,0.54,2.23824,2019-04
2044,20,44,小高,0.28,0.87168,0.26,0.76656,2019-04
2045,20,45,小高,0.3,0.9768,0.32,1.08192,2019-04
2046,20,46,小高,0.26,0.76656,0.28,0.87168,2019-04
2047,20,47,小高,0.34,1.18704,0.36,1.29216,2019-04
2048,20,48,小高,1.85,9.1236,1.19,5.65464,2019-04
2049,20,49,小高,0.31,1.02936,0.22,0.55632,2019-04
2101,21,01,鹿島,0.46,1.81776,0.19,0.39864,2019-04
2102,21,02,鹿島,0.13,0.08328,0.11,-0.02184,2019-04
2103,21,03,鹿島,0.15,0.1884,0.16,0.24096,2019-04
2104,21,04,鹿島,0.09,-0.12696,0.14,0.13584,2019-04
2105,21,05,鹿島,0.18,0.34608,0.12,0.03072,2019-04
2106,21,06,鹿島,0.12,0.03072,0.12,0.03072,2019-04
2107,21,07,鹿島,0.1,-0.0744,0.18,0.34608,2019-04
2108,21,08,鹿島,0.11,-0.02184,0.13,0.08328,2019-04
2109,21,09,鹿島,0.18,0.34608,0.14,0.13584,2019-04
2110,21,10,鹿島,0.12,0.03072,0.14,0.13584,2019-04
2111,21,11,鹿島,0.12,0.03072,0.14,0.13584,2019-04
2112,21,12,鹿島,0.1,-0.0744,0.17,0.29352,2019-04
2113,21,13,鹿島,0.13,0.08328,0.2,0.4512,2019-04
2114,21,14,鹿島,0.19,0.39864,0.2,0.4512,2019-04
2115,21,15,原町,0.14,0.13584,0.14,0.13584,2019-04
2116,21,16,原町,0.16,0.24096,0.14,0.13584,2019-04
2117,21,17,原町,0.23,0.60888,0.16,0.24096,2019-04
2118,21,18,原町,0.12,0.03072,0.17,0.29352,2019-04
2119,21,19,原町,0.21,0.50376,0.18,0.34608,2019-04
2120,21,20,原町,0.17,0.29352,0.14,0.13584,2019-04
2121,21,21,原町,0.29,0.92424,0.24,0.66144,2019-04
2122,21,22,原町,0.33,1.13448,0.21,0.50376,2019-04
2123,21,23,原町,0.22,0.55632,0.21,0.50376,2019-04
2124,21,24,原町,0.21,0.50376,0.26,0.76656,2019-04
2125,21,25,原町,0.15,0.1884,0.12,0.03072,2019-04
2126,21,26,原町,0.19,0.39864,0.19,0.39864,2019-04
2127,21,27,原町,0.17,0.29352,0.2,0.4512,2019-04
2128,21,28,原町,0.14,0.13584,0.15,0.1884,2019-04
2129,21,29,原町,0.17,0.29352,0.16,0.24096,2019-04
2130,21,30,原町,0.16,0.24096,0.2,0.4512,2019-04
2131,21,31,原町,0.22,0.55632,0.19,0.39864,2019-04
2132,21,32,原町,0.19,0.39864,0.18,0.34608,2019-04
2133,21,33,原町,0.14,0.13584,0.17,0.29352,2019-04
2134,21,34,原町,0.43,1.66008,0.26,0.76656,2019-04
2135,21,35,原町,0.15,0.1884,0.21,0.50376,2019-04
2136,21,36,原町,0.34,1.18704,0.45,1.7652,2019-04
2137,21,37,原町,0.23,0.60888,0.32,1.08192,2019-04
2138,21,38,小高,0.21,0.50376,0.16,0.24096,2019-04
2139,21,39,小高,0.15,0.1884,0.27,0.81912,2019-04
2140,21,40,小高,0.21,0.50376,0.27,0.81912,2019-04
2141,21,41,小高,0.15,0.1884,0.12,0.03072,2019-04
2142,21,42,小高,0.19,0.39864,0.19,0.39864,2019-04
2143,21,43,小高,0.22,0.55632,0.23,0.60888,2019-04
2144,21,44,小高,0.19,0.39864,0.32,1.08192,2019-04
2145,21,45,小高,0.32,1.08192,0.39,1.44984,2019-04
2146,21,46,小高,0.27,0.81912,0.3,0.9768,2019-04
2147,21,47,小高,0.24,0.66144,0.22,0.55632,2019-04
2148,21,48,小高,1.62,7.91472,1.18,5.60208,2019-04
2202,22,02,鹿島,0.16,0.24096,0.11,-0.02184,2019-04
2203,22,03,鹿島,0.17,0.29352,0.17,0.29352,2019-04
2204,22,04,鹿島,0.11,-0.02184,0.17,0.29352,2019-04
2205,22,05,鹿島,0.14,0.13584,0.1,-0.0744,2019-04
2206,22,06,鹿島,0.14,0.13584,0.12,0.03072,2019-04
2207,22,07,鹿島,0.13,0.08328,0.12,0.03072,2019-04
2208,22,08,鹿島,0.13,0.08328,0.13,0.08328,2019-04
2209,22,09,鹿島,0.2,0.4512,0.14,0.13584,2019-04
2210,22,10,鹿島,0.18,0.34608,0.2,0.4512,2019-04
2211,22,11,鹿島,0.13,0.08328,0.15,0.1884,2019-04
2212,22,12,鹿島,0.16,0.24096,0.14,0.13584,2019-04
2213,22,13,鹿島,0.14,0.13584,0.12,0.03072,2019-04
2214,22,14,鹿島,0.15,0.1884,0.14,0.13584,2019-04
2215,22,15,原町,0.1,-0.0744,0.11,-0.02184,2019-04
2216,22,16,原町,0.14,0.13584,0.19,0.39864,2019-04
2217,22,17,原町,0.18,0.34608,0.2,0.4512,2019-04
2218,22,18,原町,0.14,0.13584,0.13,0.08328,2019-04
2219,22,19,原町,0.16,0.24096,0.17,0.29352,2019-04
2220,22,20,原町,0.25,0.714,0.33,1.13448,2019-04
2221,22,21,原町,0.22,0.55632,0.3,0.9768,2019-04
2222,22,22,原町,0.18,0.34608,0.32,1.08192,2019-04
2223,22,23,原町,0.22,0.55632,0.27,0.81912,2019-04
2224,22,24,原町,0.29,0.92424,0.33,1.13448,2019-04
2225,22,25,原町,0.27,0.81912,0.23,0.60888,2019-04
2226,22,26,原町,0.13,0.08328,0.15,0.1884,2019-04
2227,22,27,原町,0.14,0.13584,0.1,-0.0744,2019-04
2228,22,28,原町,0.11,-0.02184,0.1,-0.0744,2019-04
2229,22,29,原町,0.18,0.34608,0.19,0.39864,2019-04
2230,22,30,原町,0.16,0.24096,0.17,0.29352,2019-04
